Date,latitude,longitude,depth,mag
2017-07-22,37.5715,-119.021,0.04,0.58
2017-07-22,39.2148,-120.0883,7.9,-0.3
2017-07-22,44.7555,-110.9998333,4.89,0.41
2017-07-22,36.4101667,-120.763,12.94,1.72
2017-07-22,33.2235,-116.7286667,12.13,0.61
2017-07-22,37.5445,-118.8468333,0.0,1.21
2017-07-22,44.756,-111.0031667,8.11,1.46
2017-07-22,-33.0524,-71.9531,22.95,4.3
2017-07-22,33.7221667,-116.768,15.46,0.48
2017-07-22,33.5065,-116.4781667,9.94,1.16
2017-07-22,38.8275,-122.797,2.61,1.1
2017-07-22,40.4344,-119.4055,6.0,1.4
2017-07-22,33.8723333,-116.7726667,15.58,0.47
2017-07-22,46.8816667,-112.523,12.58,1.51
2017-07-22,51.2536,-177.5744,41.3,1.5
2017-07-22,37.5363333,-118.885,4.16,0.55
2017-07-22,46.8364,-112.5571,8.44,2.3
2017-07-22,33.489,-116.4741667,15.44,0.62
2017-07-22,38.4246,-118.9109,8.9,1.1
2017-07-22,51.7367,-178.4174,15.6,1.4
2017-07-22,37.8471667,-121.8026667,9.16,1.38
2017-07-22,36.533,-89.6408333,6.68,1.13
2017-07-22,35.9655,-120.5093333,2.36,0.89
2017-07-22,61.3682,-151.0814,62.0,1.4
2017-07-22,-21.1864,-69.2466,47.09,5.3
2017-07-22,37.5633333,-118.8565,-1.46,0.53
2017-07-22,51.6235,-178.4184,7.4,3.0
2017-07-22,37.5465,-118.8466667,-1.3,2.14
2017-07-22,37.5733333,-118.8486667,-0.01,0.56
2017-07-22,19.3126667,-155.2701667,4.182,0.71
2017-07-22,37.5605,-118.7973333,-1.55,2.19
2017-07-22,37.5435,-118.8406667,0.45,2.64
2017-07-22,37.5443333,-118.8458333,-1.45,1.75
2017-07-22,36.6307,-116.9335,6.1,-0.1
2017-07-22,37.5551667,-118.8343333,-0.32,0.55
2017-07-22,-5.0928,151.7528,10.0,4.3
2017-07-22,37.558,-118.8528333,-1.61,0.6
2017-07-22,36.65,-121.269,4.64,1.6
2017-07-22,37.6063333,-118.9678333,0.02,0.03
2017-07-22,54.5535,-162.5129,13.8,3.0
2017-07-22,51.5031,-177.9272,33.6,1.6
2017-07-22,37.5781667,-118.922,5.51,0.53
2017-07-22,38.0543333,-119.072,2.11,1.47
2017-07-22,38.8195,-122.7433319,0.12,0.99
2017-07-22,33.4936667,-116.792,6.3,0.16
2017-07-22,37.5086667,-118.8058333,1.11,0.91
2017-07-22,60.6933,-148.4013,20.0,1.0
2017-07-22,33.979,-116.9163333,4.83,0.87
2017-07-22,36.6386,-117.0495,10.2,0.0
2017-07-22,38.7921677,-122.7584991,1.27,0.87
2017-07-22,51.7055,-178.3936,12.7,1.1
2017-07-22,19.2748333,-155.4628333,7.774,1.16
2017-07-22,58.0278,-151.7396,27.6,2.5
2017-07-22,39.8076667,-121.9978333,23.04,1.78
2017-07-22,44.779,-111.0325,8.44,1.02
2017-07-22,36.776,-121.4176667,10.71,1.22
2017-07-22,46.8936667,-112.5718333,11.59,1.57
2017-07-22,36.7741667,-121.4105,9.88,1.54
2017-07-22,37.5348333,-118.8328333,1.05,0.9
2017-07-22,37.5626667,-118.8961667,-1.53,0.5
2017-07-22,60.5801,-152.7544,107.6,1.5
2017-07-22,19.0511667,-155.4306667,37.88,1.91
2017-07-22,66.332,-149.9071,1.4,0.8
2017-07-22,56.9544,-155.8831,63.8,2.0
2017-07-22,19.0091667,-155.5026667,35.393,1.89
2017-07-22,17.8428,-66.4033,11.0,2.59
2017-07-22,38.8110008,-122.8246689,2.1,0.89
2017-07-22,38.8349991,-122.8006668,1.96,0.56
2017-07-22,33.9536667,-116.8618333,7.0,0.72
2017-07-22,64.9166,-149.2237,23.0,1.1
2017-07-22,44.763,-111.1938333,12.18,0.82
2017-07-22,37.2086667,-121.6506667,3.36,1.21
2017-07-22,33.499,-116.7896667,4.81,0.68
2017-07-22,38.8366661,-122.8108368,5.74,0.89
2017-07-22,37.5131667,-118.8926667,0.24,1.26
2017-07-22,40.1388333,-123.8275,22.33,1.96
2017-07-22,37.5793333,-118.9898333,0.58,0.36
2017-07-22,62.8889,-149.6372,2.1,0.8
2017-07-22,37.511,-118.8005,0.7,2.31
2017-07-22,33.7276667,-116.6541667,13.71,0.52
2017-07-22,38.3939,-118.9076,7.9,1.4
2017-07-22,62.289,-150.0978,22.3,1.0
2017-07-22,37.6053333,-118.9685,0.41,0.17
2017-07-22,60.433,-147.3947,14.7,1.6
2017-07-22,37.5103333,-118.7973333,0.7,1.08
2017-07-22,53.7568,-165.0934,44.3,1.7
2017-07-22,37.6266667,-118.9056667,-0.05,0.7
2017-07-22,38.8952,-118.7478,12.1,0.8
2017-07-22,46.6045,-119.8106667,7.26,1.24
2017-07-22,38.7970009,-122.8068314,2.72,0.89
2017-07-22,63.4879,-151.287,1.0,1.6
2017-07-22,60.0274,-152.8054,110.8,2.1
2017-07-22,38.8905,-118.7413,6.7,0.7
2017-07-22,37.541,-118.8396667,-1.31,1.79
2017-07-22,46.8758333,-112.5316667,12.8,2.81
2017-07-22,37.5405,-118.8863333,1.83,0.87
2017-07-22,42.6533,13.3133,3.78,4.1
2017-07-22,38.8161659,-122.819664,2.81,1.13
2017-07-22,61.3814,-151.3027,67.2,1.4
2017-07-22,37.5115,-118.8006667,0.76,0.93
2017-07-22,44.7508333,-110.9808333,3.82,0.48
2017-07-22,33.5026667,-116.5791667,11.7,0.48
2017-07-22,40.0597,143.2542,22.26,4.9
2017-07-22,33.7826667,-116.9198333,12.78,0.96
2017-07-22,51.7147,-178.5335,10.1,2.0
2017-07-22,37.5998333,-119.0105,0.92,-0.01
2017-07-22,33.4458333,-116.6423333,7.85,0.13
2017-07-22,37.5398333,-118.8395,-1.41,0.88
2017-07-22,36.449,-116.5647,0.0,0.0
2017-07-22,38.8986,-118.7472,13.2,0.7
2017-07-22,37.4331667,-121.7713333,8.32,0.82
2017-07-22,34.1758333,-116.4315,7.09,1.06
2017-07-22,38.4237,-118.9106,8.9,1.1
2017-07-22,58.1179,-155.0762,96.6,1.4
2017-07-22,19.3283,-67.893,26.0,2.61
2017-07-22,62.0955,-144.9858,11.3,2.6
2017-07-22,36.456,-116.5606,0.0,-0.1
2017-07-22,36.4636,-116.5585,5.7,0.5
2017-07-22,38.8421669,-122.8258362,1.69,0.81
2017-07-22,37.5873333,-118.8531667,-1.61,0.57
2017-07-22,61.347,-149.9396,19.2,1.5
2017-07-22,51.6375,-178.3822,18.1,1.9
2017-07-22,3.9964,125.5147,136.61,4.1
2017-07-22,35.86,-96.6664,7.39,2.6
2017-07-22,51.5827,-179.6192,70.0,1.8
2017-07-22,55.0178,164.684,10.0,4.2
2017-07-22,36.4552,-116.5612,0.0,-0.2
2017-07-22,2.3009,126.5585,109.94,4.2
2017-07-22,44.1564,141.2098,223.17,4.1
2017-07-22,37.5855,-118.9291667,0.28,0.97
2017-07-22,37.5608333,-118.9353333,-1.5,0.61
2017-07-22,51.7328,-178.4359,20.8,1.3
2017-07-22,19.5690002,-155.3574982,6.34,1.83
2017-07-22,36.467,-116.5528333,3.33,1.42
2017-07-22,64.6126,-151.0921,10.4,0.9
2017-07-21,51.6694,-178.4159,13.0,2.0
2017-07-21,37.5403333,-118.8336667,-0.93,1.05
2017-07-21,60.3267,-141.1857,18.1,0.9
2017-07-21,36.4567,-116.5609,0.0,0.1
2017-07-21,37.5136667,-118.8278333,0.82,1.01
2017-07-21,60.2594,-150.7294,17.0,1.4
2017-07-21,59.7668,-152.1767,73.8,1.4
2017-07-21,36.473,-116.5576,0.0,-0.3
2017-07-21,55.4711,164.2768,10.0,4.1
2017-07-21,36.4394,-116.5689,0.0,-0.2
2017-07-21,37.59,-118.9961667,1.87,0.36
2017-07-21,36.4626667,-116.5516667,1.69,1.49
2017-07-21,44.788,-111.0195,8.22,1.23
2017-07-21,37.5738333,-118.8521667,-1.24,0.57
2017-07-21,19.2275,-155.4006667,33.251,2.46
2017-07-21,46.9805,-112.5248333,10.88,2.1
2017-07-21,37.5086667,-118.8828333,0.8,0.9
2017-07-21,36.471,-116.551,2.4,2.64
2017-07-21,38.7827,-119.5534,10.3,1.5
2017-07-21,64.7092,-149.181,16.7,0.3
2017-07-21,59.445,-136.6729,12.1,1.4
2017-07-21,38.7558327,-122.7425003,0.92,1.12
2017-07-21,64.9789,-147.3584,0.0,0.9
2017-07-21,36.4617,-116.5452,4.6,0.8
2017-07-21,33.9903333,-116.682,16.3,0.52
2017-07-21,67.2206,-146.1725,13.7,0.8
2017-07-21,46.9138333,-112.5293333,11.23,1.4
2017-07-21,37.5573333,-118.8603333,-2.3,0.64
2017-07-21,37.5593333,-118.856,-1.88,0.77
2017-07-21,37.5716667,-118.8603333,-1.36,0.83
2017-07-21,64.3869,-152.3329,10.8,1.0
2017-07-21,46.5983333,-119.8331667,7.65,0.65
2017-07-21,37.512,-118.8286667,0.47,0.71
2017-07-21,38.4015,-118.9249,8.0,0.9
2017-07-21,36.4688,-116.5465,7.0,0.9
2017-07-21,37.5621667,-118.9261667,-1.44,1.94
2017-07-21,-55.7939,-28.1412,10.0,4.9
2017-07-21,37.5711667,-118.947,-0.78,0.32
2017-07-21,67.2323,-146.1967,13.7,2.3
2017-07-21,67.2304,-146.2047,10.2,2.0
2017-07-21,32.2398333,-115.0521667,15.66,2.68
2017-07-21,46.5995,-119.8028333,8.54,1.08
2017-07-21,46.5828333,-119.803,2.68,0.43
2017-07-21,59.6697,-153.3354,106.5,1.8
2017-07-21,46.6061667,-119.8096667,7.56,1.49
2017-07-21,46.6035,-119.8138333,7.53,1.59
2017-07-21,37.4783333,-118.872,2.81,0.92
2017-07-21,37.5163333,-118.8896667,0.7,0.69
2017-07-21,44.7816667,-111.0165,7.29,0.51
2017-07-21,44.7991667,-110.9978333,7.93,0.29
2017-07-21,37.1182,-117.0537,0.0,-0.2
2017-07-21,67.2442,-144.3127,3.9,1.6
2017-07-21,-34.9515,-178.3947,10.0,4.3
2017-07-21,61.8731,-149.6052,42.1,1.5
2017-07-21,60.3277,-152.3288,79.3,1.3
2017-07-21,33.8565,-117.5211667,-0.53,0.93
2017-07-21,51.08,178.6529,13.5,2.0
2017-07-21,51.6744,-178.5176,11.6,1.8
2017-07-21,62.9405,-149.3303,71.6,2.3
2017-07-21,51.6249,-178.5409,1.9,2.2
2017-07-21,38.2098,-118.7666,13.7,0.6
2017-07-21,38.2202,-118.7873,6.6,1.2
2017-07-21,36.0741667,-117.6998333,2.27,1.07
2017-07-21,37.5116667,-118.7985,-0.03,1.04
2017-07-21,51.7583,-178.4825,15.6,1.4
2017-07-21,62.7766,-150.4444,76.6,2.2
2017-07-21,18.1486,-67.8473,71.0,3.13
2017-07-21,51.5365,178.5515,20.9,1.7
2017-07-21,46.9023333,-112.5218333,10.46,1.34
2017-07-21,37.5251667,-118.8046667,0.6,0.56
2017-07-21,61.5139,-141.0727,0.0,0.9
2017-07-21,37.5718333,-118.8503333,-0.25,0.07
2017-07-21,37.523,-118.8396667,5.59,0.77
2017-07-21,19.4236667,-155.6093333,2.552,1.28
2017-07-21,38.42,-118.9112,8.8,1.3
2017-07-21,36.9554,-99.3848,5.0,2.7
2017-07-21,60.0548,-152.5075,97.4,1.5
2017-07-21,37.578,-119.0218333,1.06,0.4
2017-07-21,33.6286667,-116.7566667,13.39,0.09
2017-07-21,37.582,-118.8563333,-0.78,0.49
2017-07-21,37.5576667,-118.8555,-1.87,0.71
2017-07-21,38.2193,-118.7831,9.0,0.6
2017-07-21,51.6525,-178.5364,6.6,1.7
2017-07-21,38.2139,-118.7751,8.8,0.5
2017-07-21,37.5128333,-118.7943333,0.99,0.85
2017-07-21,35.4771667,-120.5988333,-0.46,1.23
2017-07-21,33.4958333,-116.7908333,5.01,0.26
2017-07-21,37.4768333,-118.8356667,2.93,2.05
2017-07-21,37.5395,-118.8863333,0.29,0.57
2017-07-21,38.7944984,-122.7763367,2.88,0.5
2017-07-21,33.498,-116.7903333,4.23,0.39
2017-07-21,64.7868,-149.1381,13.6,0.7
2017-07-21,52.3952,173.7563,29.7,3.4
2017-07-21,35.1466667,-118.4055,-1.0,1.2
2017-07-21,44.7808333,-111.0225,8.12,0.41
2017-07-21,51.9262,-174.9121,64.4,1.7
2017-07-21,38.786335,-122.7468338,-0.76,0.57
2017-07-21,37.9161667,-118.5763333,5.03,1.32
2017-07-21,36.7035,-116.3099,8.6,-0.3
2017-07-21,66.188,-151.3825,5.8,0.7
2017-07-21,19.4648333,-155.596,2.332,1.22
2017-07-21,37.4031667,-121.752,5.93,1.14
2017-07-21,36.1433333,-117.5958333,-0.11,1.25
2017-07-21,37.566,-118.847,-0.79,0.51
2017-07-21,-21.3896,-68.6795,139.32,3.9
2017-07-21,33.5963333,-116.6293333,13.13,0.39
2017-07-21,36.4386,-97.0655,5.75,2.4
2017-07-21,19.0551,-67.8938,36.0,2.09
2017-07-21,51.8269,-178.6436,11.9,1.8
2017-07-21,38.2108,-118.7336,13.1,0.8
2017-07-21,36.861,-121.3241667,7.86,1.86
2017-07-21,46.8893333,-112.5231667,11.48,1.66
2017-07-21,36.4525,-89.561,10.13,1.01
2017-07-21,66.244,-151.3476,1.7,0.7
2017-07-21,38.4176,-118.9122,10.2,1.1
2017-07-21,36.4503333,-89.5701667,10.52,2.93
2017-07-21,38.8008347,-122.7993317,0.88,1.11
2017-07-21,37.5773333,-118.8526667,-0.09,0.8
2017-07-21,36.9405,27.3492,10.0,5.0
2017-07-21,38.746,-122.697,5.74,0.48
2017-07-21,51.69,-178.5363,6.6,2.7
2017-07-21,38.225,-118.7833,6.3,1.2
2017-07-21,44.7883333,-111.0241667,7.32,1.01
2017-07-21,44.7906667,-111.0255,6.87,0.43
2017-07-21,36.8621667,-121.3283333,8.3,2.8
2017-07-21,59.8683,-152.3679,73.8,1.4
2017-07-21,37.4178333,-118.8831667,3.31,1.02
2017-07-21,44.7895,-111.0226667,8.2,1.27
2017-07-21,51.704,179.5569,85.9,2.4
2017-07-21,44.7658333,-110.9993333,6.14,1.51
2017-07-21,44.8023333,-111.0425,7.7,0.11
2017-07-21,34.195,-117.595,11.07,0.94
2017-07-21,37.2832,-117.5714,6.2,0.6
2017-07-21,35.5316667,-120.8356667,5.85,0.43
2017-07-21,37.4183333,-118.4581667,3.96,0.27
2017-07-21,37.5571667,-118.8355,-1.19,0.36
2017-07-21,38.3844,-118.8919,7.1,0.6
2017-07-21,62.341,-158.6461,8.1,1.1
2017-07-21,37.4176667,-118.4595,4.31,1.5
2017-07-21,37.5098333,-118.8896667,1.02,0.55
2017-07-21,37.029,-115.9845,10.9,0.0
2017-07-21,33.8423333,-117.4931667,-0.48,1.39
2017-07-21,33.441,-116.6525,10.31,0.3
2017-07-21,36.7423,-116.2857,9.1,0.3
2017-07-21,50.8872,175.3284,12.0,2.6
2017-07-21,38.2181,-118.7899,7.1,0.8
2017-07-21,38.219,-118.7866,6.9,1.7
2017-07-21,44.7941667,-111.0515,6.64,0.33
2017-07-21,38.2162,-118.784,9.4,0.6
2017-07-21,44.7936667,-111.052,7.67,0.09
2017-07-21,-15.7532,-74.3906,43.6,4.9
2017-07-21,33.5041667,-116.7905,5.84,0.44
2017-07-21,38.2149,-118.7826,12.4,0.6
2017-07-21,60.6429,-143.004,10.8,0.7
2017-07-21,38.2234,-118.7817,7.7,0.5
2017-07-21,37.5575,-118.7866667,-1.29,0.62
2017-07-21,63.1972,-149.449,89.0,1.3
2017-07-21,51.5077,-178.2853,3.7,1.5
2017-07-21,37.5751667,-118.9855,1.7,0.11
2017-07-21,37.5173333,-118.9003333,1.67,0.73
2017-07-21,36.7056,-116.3131,9.8,-0.1
2017-07-21,60.2146,-152.6105,113.8,2.6
2017-07-21,19.1711667,-155.462,34.007,1.72
2017-07-21,37.5905,-118.9695,-0.53,1.1
2017-07-21,19.5863333,-155.1668333,19.306,1.51
2017-07-21,51.7017,-178.4606,13.2,1.8
2017-07-21,39.5375,-122.9718333,10.09,1.47
2017-07-21,51.5389,-178.3027,7.1,1.7
2017-07-21,38.4138,-118.9151,8.6,1.0
2017-07-21,61.8968,-149.2794,13.3,0.9
2017-07-21,38.2371,-118.7623,9.5,0.0
2017-07-21,35.7941,-96.6599,5.0,2.9
2017-07-21,61.0367,-150.056,45.0,1.7
2017-07-21,37.5176667,-118.8351667,-0.01,0.77
2017-07-21,60.7026,-149.9911,36.2,2.0
2017-07-21,37.6008333,-118.9315,0.81,0.54
2017-07-21,46.8721667,-112.5223333,12.01,1.31
2017-07-21,60.0661,-141.0837,13.6,2.5
2017-07-21,38.2175,-118.7898,7.0,1.2
2017-07-21,59.2419,-154.8402,7.3,1.3
2017-07-21,38.8223333,-122.8238333,0.99,0.25
2017-07-21,37.5998333,-118.9573333,0.19,0.09
2017-07-21,66.3281,-149.9019,2.2,0.7
2017-07-21,36.4155,-117.8931667,2.28,1.13
2017-07-21,44.7481667,-110.9778333,3.63,0.67
2017-07-21,39.562,-119.2225,8.8,0.5
2017-07-21,44.7545,-110.9853333,5.21,0.79
2017-07-21,44.7628333,-110.9958333,6.76,0.07
2017-07-21,33.6293333,-116.7525,15.26,0.97
2017-07-21,38.1635,-118.7836,13.4,0.3
2017-07-21,62.7051,-149.1262,57.5,1.4
2017-07-21,38.2299,-118.7826,10.4,0.5
2017-07-21,44.75,-110.9756667,3.12,0.75
2017-07-21,33.0123333,-116.1781667,8.65,0.67
2017-07-21,45.2595,-112.5953333,6.81,0.47
2017-07-21,36.9793,-99.4228,5.0,2.9
2017-07-21,37.4935,-118.8855,-0.76,0.7
2017-07-21,37.55,-118.8745,0.49,0.57
2017-07-21,35.8936667,-120.3093333,6.18,0.78
2017-07-21,37.5351667,-118.8393333,0.99,0.79
2017-07-21,36.0451667,-120.634,8.11,0.6
2017-07-21,33.507,-116.7863333,8.7,0.34
2017-07-21,37.5101667,-118.8991667,0.28,0.64
2017-07-21,37.5256667,-118.8643333,0.54,0.29
2017-07-21,37.529,-118.889,2.16,0.79
2017-07-21,38.2146,-118.7811,10.6,1.1
2017-07-21,37.5906667,-118.97,-0.27,1.07
2017-07-21,34.0248333,-116.7453333,17.36,1.54
2017-07-21,38.2147,-118.7841,7.9,2.8
2017-07-21,44.774,-110.994,7.91,1.42
2017-07-21,44.3483333,-110.6488333,5.78,0.36
2017-07-21,41.3826,142.4995,48.52,4.3
2017-07-21,61.2555,-147.7056,0.0,1.5
2017-07-21,62.6335,-143.1157,11.0,1.1
2017-07-21,33.3483333,-116.3331667,9.4,0.74
2017-07-21,37.5953333,-118.9683333,0.08,0.13
2017-07-21,33.339,-116.3395,12.27,2.27
2017-07-21,64.7574,-148.9036,14.7,1.2
2017-07-21,61.155,-150.1592,35.6,1.5
2017-07-21,38.2166,-118.7802,8.9,0.6
2017-07-21,38.2147,-118.779,8.2,1.4
2017-07-21,58.3868,-153.7981,65.0,1.6
2017-07-21,37.5198333,-118.891,0.78,0.7
2017-07-21,37.4933333,-118.8976667,1.9,1.2
2017-07-21,46.6353333,-112.4321667,17.07,1.79
2017-07-21,38.2292,-118.7762,10.6,0.3
2017-07-21,53.6573,170.6485,8.1,4.0
2017-07-21,36.6305,-121.2438333,4.28,1.67
2017-07-21,34.9396,25.4521,10.0,4.5
2017-07-21,33.4176667,-116.6471667,4.84,0.31
2017-07-21,38.1825,-118.6746,16.7,0.2
2017-07-21,19.3445,-155.129,6.872,2.23
2017-07-21,19.3431667,-155.1301667,6.959,0.73
2017-07-21,37.5003333,-118.896,0.29,0.59
2017-07-21,37.5166667,-118.8951667,3.29,0.66
2017-07-21,46.8711667,-112.5228333,12.05,1.27
2017-07-21,60.5931,-142.6816,19.2,1.0
2017-07-21,37.5478333,-118.885,2.72,1.51
2017-07-21,37.4911667,-118.8966667,0.72,0.76
2017-07-21,44.1106667,-114.6848333,9.61,1.72
2017-07-21,38.8376656,-122.8379974,1.76,0.9
2017-07-21,37.41,-118.5278333,9.0,1.73
2017-07-21,56.5841,-156.475,65.2,2.6
2017-07-21,37.5148333,-118.8968333,0.95,0.77
2017-07-21,40.1766,-121.0264,7.0,1.5
2017-07-21,38.2033,-118.7686,12.1,0.3
2017-07-21,46.9065,-112.5206667,10.51,1.35
2017-07-21,63.3569,-144.4236,1.7,1.1
2017-07-21,33.6848333,-116.793,15.57,1.12
2017-07-21,33.6875,-116.7936667,16.46,1.17
2017-07-21,33.526,-116.5265,12.2,0.53
2017-07-21,60.9492,-149.5847,28.6,1.6
2017-07-21,51.909,-178.5356,140.6,2.4
2017-07-21,46.8868333,-112.5446667,10.96,1.59
2017-07-21,38.237,-118.7847,7.0,0.6
2017-07-21,38.8568344,-122.7996674,3.14,0.57
2017-07-21,38.8129997,-122.8160019,3.04,0.88
2017-07-21,37.598,-118.933,0.02,0.22
2017-07-21,44.7483333,-111.0091667,4.61,0.78
2017-07-21,-16.4597,-173.4121,98.38,4.8
2017-07-21,44.7568333,-110.9898333,5.71,1.6
2017-07-21,47.8985,-121.9633333,16.93,2.39
2017-07-21,53.6084,-167.2324,84.9,2.5
2017-07-21,59.294,-151.5213,39.7,1.6
2017-07-21,38.2411,-118.7934,7.8,0.4
2017-07-21,-4.1675,142.7461,70.97,5.0
2017-07-21,39.3585,-120.01,3.8,0.0
2017-07-21,-18.0445,169.15,5.86,5.5
2017-07-21,38.22,-118.7837,12.2,1.0
2017-07-21,46.9041667,-112.5251667,9.89,1.53
2017-07-21,38.2207,-118.7848,11.1,0.8
2017-07-21,37.4695,-118.8806667,-0.45,0.72
2017-07-21,37.6026667,-118.9633333,0.66,0.07
2017-07-21,33.5098333,-116.7876667,7.07,0.39
2017-07-21,38.4102,-118.9166,8.7,1.3
2017-07-21,37.5413333,-118.872,2.64,0.16
2017-07-21,33.4738333,-116.394,9.58,0.76
2017-07-21,10.5127,125.7794,111.03,4.2
2017-07-21,37.5901667,-118.9628333,-0.23,0.94
2017-07-21,38.213,-118.7833,11.0,1.1
2017-07-21,38.4227,-118.9139,8.0,0.8
2017-07-21,37.5468333,-118.8273333,2.15,0.22
2017-07-21,36.2649,70.8581,109.71,4.3
2017-07-21,37.4961667,-118.8861667,-0.72,0.53
2017-07-21,38.216,-118.7833,7.2,2.0
2017-07-21,63.2556,-150.5207,125.7,1.8
2017-07-21,37.5506667,-118.9073333,1.86,0.59
2017-07-21,37.507,-118.8938333,-0.72,1.91
2017-07-21,37.5701667,-118.8525,-0.69,0.41
2017-07-21,44.7625,-110.9913333,5.23,0.29
2017-07-21,34.4235,-116.4855,8.24,0.89
2017-07-21,38.2149,-118.7811,12.0,1.0
2017-07-21,38.2126,-118.7864,8.5,1.1
2017-07-21,31.5312,48.9781,10.0,4.7
2017-07-21,63.175,-149.8903,80.6,1.1
2017-07-21,37.4993333,-118.8905,0.16,0.97
2017-07-21,37.5666667,-118.8415,1.16,1.13
2017-07-21,39.7993333,-123.2948333,7.9,1.58
2017-07-21,38.2348,-118.7851,8.7,0.7
2017-07-21,59.2358,-154.6028,0.1,1.9
2017-07-21,37.5791667,-118.852,-0.14,0.49
2017-07-21,38.2377,-118.7887,6.0,0.6
2017-07-21,38.4143,-118.9126,9.8,0.7
2017-07-21,4.7468,94.5252,40.48,5.0
2017-07-21,39.8198333,-123.3073333,6.9,2.3
2017-07-21,38.4228,-118.9105,9.3,1.9
2017-07-21,34.2971667,-116.8383333,8.18,1.12
2017-07-21,-20.0364,-177.5751,422.17,4.6
2017-07-21,34.548,-116.3208333,0.3,1.07
2017-07-21,38.2163,-118.7852,7.6,1.0
2017-07-21,35.776,140.208,64.07,4.6
2017-07-21,15.6917,-94.8174,50.41,4.4
2017-07-21,38.2187,-118.7892,6.1,2.1
2017-07-21,37.503,-118.8085,-1.64,0.72
2017-07-21,37.4911667,-118.889,-0.32,0.57
2017-07-21,38.2189,-118.7875,5.7,1.7
2017-07-21,46.8686667,-112.5326667,14.13,1.2
2017-07-21,38.2156,-118.7884,5.8,2.9
2017-07-21,37.5601667,-118.8316667,1.21,0.92
2017-07-21,36.5946667,-121.1985,6.49,0.91
2017-07-21,38.4139,-118.9146,15.3,0.7
2017-07-21,37.5608333,-118.833,1.65,0.61
2017-07-21,33.2121667,-116.7358333,13.05,0.76
2017-07-21,61.8654,-149.2204,14.2,1.0
2017-07-21,60.1779,-139.515,2.6,2.0
2017-07-21,52.3234,157.768,125.09,4.3
2017-07-21,61.8805,-149.278,8.5,2.6
2017-07-21,38.4196,-118.9078,8.6,0.9
2017-07-21,37.4965,-118.8881667,-1.66,1.6
2017-07-21,37.4978333,-118.891,0.43,2.9
2017-07-21,38.8251648,-122.8259964,1.32,0.56
2017-07-21,37.499,-118.8916667,1.82,2.87
2017-07-21,62.8168,-148.719,14.0,1.3
2017-07-21,39.5621667,-122.0185,20.78,1.64
2017-07-21,59.8523,-136.6952,5.02,3.9
2017-07-21,44.7421667,-110.994,2.39,0.84
2017-07-21,36.8336,27.613,10.0,4.2
2017-07-21,53.4994,161.3009,39.57,4.6
2017-07-21,61.9636,-149.7254,51.0,2.5
2017-07-21,37.5925,-119.009,0.0,0.49
2017-07-21,36.8233,27.64,13.76,4.2
2017-07-21,37.5651667,-118.8438333,1.2,1.21
2017-07-21,38.3466,-118.9107,13.5,0.5
2017-07-21,38.835,-111.9258333,11.22,1.46
2017-07-21,60.4587,-150.2266,24.7,1.3
2017-07-21,44.7556667,-110.9941667,4.55,0.91
2017-07-21,58.5941,-150.3682,10.7,3.3
2017-07-21,43.2673333,-110.9193333,2.86,1.54
2017-07-21,36.036,-117.6418333,0.65,1.16
2017-07-21,37.507,-118.89,0.19,1.92
2017-07-21,61.0434,-159.2129,0.0,1.2
2017-07-21,44.7636667,-111.0218333,6.79,-0.01
2017-07-21,52.9125,171.7129,5.0,4.1
2017-07-21,41.865,-111.5053333,8.18,1.32
2017-07-21,37.463,-118.822,0.1,1.35
2017-07-21,37.5741667,-118.8546667,-0.44,0.56
2017-07-21,37.524,-118.8916667,0.71,0.84
2017-07-21,37.5463333,-118.7881667,-1.35,1.94
2017-07-21,52.4225,-169.7523,74.1,2.1
2017-07-21,37.4951667,-118.8903333,1.19,1.54
2017-07-21,37.5665,-118.825,1.18,0.65
2017-07-21,51.8761,178.2576,148.4,2.4
2017-07-21,37.5741667,-118.8495,0.01,0.6
2017-07-21,55.8132,-161.8049,158.3,2.6
2017-07-21,51.6616,-178.3866,15.4,1.6
2017-07-21,6.6397,-82.6931,17.23,4.2
2017-07-21,44.769,-111.0496667,7.47,0.59
2017-07-21,33.3583333,-117.3473333,9.24,1.25
2017-07-21,59.7891,-136.5513,4.7,1.6
2017-07-21,63.0362,-149.6599,79.5,1.8
2017-07-21,46.9728333,-112.8156667,15.79,0.81
2017-07-21,46.9101667,-112.5286667,11.85,1.83
2017-07-21,46.865,-112.5346667,11.47,1.83
2017-07-21,41.8678333,-111.5015,6.67,1.02
2017-07-21,37.563,-118.8446667,0.66,1.37
2017-07-21,41.8756667,-111.503,8.56,1.04
2017-07-21,37.5138333,-118.8106667,-0.07,0.97
2017-07-21,37.5975,-118.9618333,0.18,0.03
2017-07-21,19.4791667,-155.5913333,1.331,1.33
2017-07-21,46.8533333,-112.5266667,13.73,2.2
2017-07-21,37.51,-118.8878333,1.04,1.71
2017-07-21,35.9938333,-120.5603333,1.71,0.5
2017-07-21,52.6362,-174.1597,164.5,2.9
2017-07-21,36.7869,27.3452,10.0,4.7
2017-07-21,18.6351,-66.7668,12.0,2.84
2017-07-21,37.5938333,-118.9636667,-0.11,1.13
2017-07-21,37.5513333,-118.9871667,-1.71,2.47
2017-07-21,37.5661667,-118.8251667,1.49,0.74
2017-07-21,37.5121667,-118.8933333,-2.3,1.24
2017-07-21,36.8549,27.583,10.0,4.6
